Local time,Open,High,Low,Close,Volume
02.06.2022 03:55:00.000 GMT+0200,1.06550,1.06552,1.06539,1.06551,40.57
02.06.2022 03:56:00.000 GMT+0200,1.06552,1.06555,1.06550,1.06551,58.5
02.06.2022 03:57:00.000 GMT+0200,1.06551,1.06551,1.06541,1.06543,54.01
02.06.2022 03:58:00.000 GMT+0200,1.06543,1.06551,1.06542,1.06542,27.56
02.06.2022 03:59:00.000 GMT+0200,1.06544,1.06546,1.06542,1.06545,19.98
02.06.2022 04:00:00.000 GMT+0200,1.06544,1.06545,1.06536,1.06537,68.99
02.06.2022 04:01:00.000 GMT+0200,1.06536,1.06538,1.06525,1.06535,76.37
02.06.2022 04:02:00.000 GMT+0200,1.06534,1.06534,1.06517,1.06521,133.41
02.06.2022 04:03:00.000 GMT+0200,1.06520,1.06532,1.06520,1.06532,85.07
02.06.2022 04:04:00.000 GMT+0200,1.06531,1.06546,1.06531,1.06537,215.9
02.06.2022 04:05:00.000 GMT+0200,1.06535,1.06537,1.06525,1.06535,95.24
02.06.2022 04:06:00.000 GMT+0200,1.06534,1.06534,1.06523,1.06527,79.86
02.06.2022 04:07:00.000 GMT+0200,1.06528,1.06554,1.06528,1.06542,172.46
02.06.2022 04:08:00.000 GMT+0200,1.06542,1.06546,1.06539,1.06544,61.43
02.06.2022 04:09:00.000 GMT+0200,1.06543,1.06546,1.06541,1.06541,85.06
02.06.2022 04:10:00.000 GMT+0200,1.06542,1.06542,1.06527,1.06527,39.09
02.06.2022 04:11:00.000 GMT+0200,1.06527,1.06528,1.06526,1.06527,16.53
02.06.2022 04:12:00.000 GMT+0200,1.06527,1.06539,1.06527,1.06539,38.4
02.06.2022 04:13:00.000 GMT+0200,1.06538,1.06546,1.06538,1.06545,33.21
02.06.2022 04:14:00.000 GMT+0200,1.06544,1.06563,1.06541,1.06560,160.17
02.06.2022 04:15:00.000 GMT+0200,1.06560,1.06562,1.06555,1.06555,54.55
02.06.2022 04:16:00.000 GMT+0200,1.06551,1.06557,1.06543,1.06554,76
02.06.2022 04:17:00.000 GMT+0200,1.06556,1.06577,1.06554,1.06576,208.18
02.06.2022 04:18:00.000 GMT+0200,1.06577,1.06582,1.06575,1.06580,101.21
02.06.2022 04:19:00.000 GMT+0200,1.06577,1.06579,1.06572,1.06575,122.81
02.06.2022 04:20:00.000 GMT+0200,1.06576,1.06580,1.06573,1.06577,112.16
02.06.2022 04:21:00.000 GMT+0200,1.06578,1.06578,1.06573,1.06573,75.06
02.06.2022 04:22:00.000 GMT+0200,1.06573,1.06574,1.06568,1.06569,107.39
02.06.2022 04:23:00.000 GMT+0200,1.06569,1.06573,1.06561,1.06565,93.9
02.06.2022 04:24:00.000 GMT+0200,1.06567,1.06568,1.06557,1.06560,150.25
02.06.2022 04:25:00.000 GMT+0200,1.06561,1.06561,1.06555,1.06559,148.08
02.06.2022 04:26:00.000 GMT+0200,1.06559,1.06565,1.06555,1.06555,68.83
02.06.2022 04:27:00.000 GMT+0200,1.06554,1.06556,1.06550,1.06554,64.46
02.06.2022 04:28:00.000 GMT+0200,1.06554,1.06560,1.06554,1.06558,56.03
02.06.2022 04:29:00.000 GMT+0200,1.06557,1.06568,1.06551,1.06568,62.12
02.06.2022 04:30:00.000 GMT+0200,1.06567,1.06573,1.06566,1.06568,71.3
02.06.2022 04:31:00.000 GMT+0200,1.06568,1.06572,1.06567,1.06567,79.85
02.06.2022 04:32:00.000 GMT+0200,1.06567,1.06567,1.06559,1.06562,73.49
02.06.2022 04:33:00.000 GMT+0200,1.06560,1.06561,1.06554,1.06555,52.06
02.06.2022 04:34:00.000 GMT+0200,1.06555,1.06555,1.06537,1.06537,32.6
02.06.2022 04:35:00.000 GMT+0200,1.06539,1.06540,1.06532,1.06532,27.67
02.06.2022 04:36:00.000 GMT+0200,1.06534,1.06536,1.06516,1.06533,48.52
02.06.2022 04:37:00.000 GMT+0200,1.06534,1.06544,1.06534,1.06536,85.41
02.06.2022 04:38:00.000 GMT+0200,1.06537,1.06557,1.06537,1.06556,157.56
02.06.2022 04:39:00.000 GMT+0200,1.06557,1.06557,1.06544,1.06552,141.95
02.06.2022 04:40:00.000 GMT+0200,1.06550,1.06550,1.06540,1.06541,123.4
02.06.2022 04:41:00.000 GMT+0200,1.06544,1.06551,1.06544,1.06545,65.98
02.06.2022 04:42:00.000 GMT+0200,1.06543,1.06546,1.06521,1.06523,144.09
02.06.2022 04:43:00.000 GMT+0200,1.06524,1.06524,1.06512,1.06517,112.39
02.06.2022 04:44:00.000 GMT+0200,1.06518,1.06526,1.06517,1.06526,83.09
02.06.2022 04:45:00.000 GMT+0200,1.06525,1.06530,1.06513,1.06516,110.52
02.06.2022 04:46:00.000 GMT+0200,1.06522,1.06522,1.06476,1.06476,160.5
02.06.2022 04:47:00.000 GMT+0200,1.06476,1.06478,1.06457,1.06457,143.59
02.06.2022 04:48:00.000 GMT+0200,1.06457,1.06472,1.06449,1.06459,147.66
02.06.2022 04:49:00.000 GMT+0200,1.06460,1.06462,1.06447,1.06452,204.14
02.06.2022 04:50:00.000 GMT+0200,1.06451,1.06478,1.06450,1.06473,160.46
02.06.2022 04:51:00.000 GMT+0200,1.06472,1.06483,1.06472,1.06476,142.94
02.06.2022 04:52:00.000 GMT+0200,1.06477,1.06483,1.06469,1.06482,111.68
02.06.2022 04:53:00.000 GMT+0200,1.06481,1.06485,1.06477,1.06485,90.76
02.06.2022 04:54:00.000 GMT+0200,1.06487,1.06501,1.06484,1.06499,98.28
02.06.2022 04:55:00.000 GMT+0200,1.06500,1.06525,1.06499,1.06524,129.63
02.06.2022 04:56:00.000 GMT+0200,1.06523,1.06525,1.06488,1.06494,135.12
02.06.2022 04:57:00.000 GMT+0200,1.06499,1.06524,1.06498,1.06499,181.92
02.06.2022 04:58:00.000 GMT+0200,1.06501,1.06511,1.06501,1.06511,129.27
02.06.2022 04:59:00.000 GMT+0200,1.06512,1.06514,1.06487,1.06495,238.98
02.06.2022 05:00:00.000 GMT+0200,1.06496,1.06513,1.06495,1.06506,150.37
02.06.2022 05:01:00.000 GMT+0200,1.06507,1.06507,1.06484,1.06502,50.47
02.06.2022 05:02:00.000 GMT+0200,1.06503,1.06527,1.06503,1.06522,111
02.06.2022 05:03:00.000 GMT+0200,1.06523,1.06535,1.06514,1.06534,114.45
02.06.2022 05:04:00.000 GMT+0200,1.06533,1.06536,1.06513,1.06523,92.64
02.06.2022 05:05:00.000 GMT+0200,1.06525,1.06548,1.06521,1.06542,64.95
02.06.2022 05:06:00.000 GMT+0200,1.06541,1.06547,1.06512,1.06516,53.51
02.06.2022 05:07:00.000 GMT+0200,1.06518,1.06520,1.06511,1.06513,71.77
02.06.2022 05:08:00.000 GMT+0200,1.06512,1.06519,1.06512,1.06519,43.63
02.06.2022 05:09:00.000 GMT+0200,1.06519,1.06519,1.06510,1.06516,67.62
02.06.2022 05:10:00.000 GMT+0200,1.06514,1.06521,1.06503,1.06506,82.85
02.06.2022 05:11:00.000 GMT+0200,1.06508,1.06516,1.06506,1.06506,71.74
02.06.2022 05:12:00.000 GMT+0200,1.06509,1.06521,1.06505,1.06518,73.18
02.06.2022 05:13:00.000 GMT+0200,1.06518,1.06521,1.06512,1.06515,109.38
02.06.2022 05:14:00.000 GMT+0200,1.06517,1.06520,1.06516,1.06517,54.43
02.06.2022 05:15:00.000 GMT+0200,1.06518,1.06521,1.06516,1.06517,114.55
02.06.2022 05:16:00.000 GMT+0200,1.06516,1.06521,1.06516,1.06517,62.99
02.06.2022 05:17:00.000 GMT+0200,1.06517,1.06519,1.06511,1.06516,95.7
02.06.2022 05:18:00.000 GMT+0200,1.06519,1.06520,1.06516,1.06518,82.08
02.06.2022 05:19:00.000 GMT+0200,1.06518,1.06519,1.06510,1.06514,58.9
02.06.2022 05:20:00.000 GMT+0200,1.06518,1.06532,1.06518,1.06532,65.45
02.06.2022 05:21:00.000 GMT+0200,1.06533,1.06549,1.06523,1.06526,227.49
02.06.2022 05:22:00.000 GMT+0200,1.06528,1.06540,1.06527,1.06540,117.95
02.06.2022 05:23:00.000 GMT+0200,1.06541,1.06546,1.06533,1.06537,108.16
02.06.2022 05:24:00.000 GMT+0200,1.06534,1.06535,1.06531,1.06531,62.43
02.06.2022 05:25:00.000 GMT+0200,1.06532,1.06539,1.06531,1.06534,229.76
02.06.2022 05:26:00.000 GMT+0200,1.06535,1.06550,1.06535,1.06550,77.98
02.06.2022 05:27:00.000 GMT+0200,1.06549,1.06550,1.06544,1.06548,105.59
02.06.2022 05:28:00.000 GMT+0200,1.06548,1.06548,1.06540,1.06540,71.29
02.06.2022 05:29:00.000 GMT+0200,1.06539,1.06547,1.06539,1.06545,19.18
02.06.2022 05:30:00.000 GMT+0200,1.06545,1.06549,1.06544,1.06549,26.1
02.06.2022 05:31:00.000 GMT+0200,1.06547,1.06547,1.06539,1.06544,57.78
02.06.2022 05:32:00.000 GMT+0200,1.06543,1.06544,1.06522,1.06528,128.89
02.06.2022 05:33:00.000 GMT+0200,1.06528,1.06539,1.06527,1.06531,71.43
02.06.2022 05:34:00.000 GMT+0200,1.06532,1.06532,1.06523,1.06526,129.92
02.06.2022 05:35:00.000 GMT+0200,1.06526,1.06534,1.06524,1.06524,145.73
02.06.2022 05:36:00.000 GMT+0200,1.06525,1.06530,1.06521,1.06530,126.74
02.06.2022 05:37:00.000 GMT+0200,1.06530,1.06531,1.06521,1.06522,153.47
02.06.2022 05:38:00.000 GMT+0200,1.06520,1.06521,1.06512,1.06516,140.25
02.06.2022 05:39:00.000 GMT+0200,1.06516,1.06520,1.06514,1.06518,137.61
02.06.2022 05:40:00.000 GMT+0200,1.06516,1.06521,1.06510,1.06516,167.48
02.06.2022 05:41:00.000 GMT+0200,1.06517,1.06531,1.06517,1.06526,31.5
02.06.2022 05:42:00.000 GMT+0200,1.06529,1.06529,1.06526,1.06526,111.3
02.06.2022 05:43:00.000 GMT+0200,1.06525,1.06532,1.06524,1.06529,100.71
02.06.2022 05:44:00.000 GMT+0200,1.06527,1.06528,1.06524,1.06525,19.02
02.06.2022 05:45:00.000 GMT+0200,1.06525,1.06525,1.06516,1.06517,62.86
02.06.2022 05:46:00.000 GMT+0200,1.06516,1.06525,1.06515,1.06525,109.83
02.06.2022 05:47:00.000 GMT+0200,1.06524,1.06524,1.06516,1.06519,117.67
02.06.2022 05:48:00.000 GMT+0200,1.06519,1.06523,1.06516,1.06523,120.41
02.06.2022 05:49:00.000 GMT+0200,1.06524,1.06527,1.06523,1.06526,42.54
02.06.2022 05:50:00.000 GMT+0200,1.06527,1.06527,1.06521,1.06523,64.4
02.06.2022 05:51:00.000 GMT+0200,1.06521,1.06527,1.06517,1.06517,39.62
02.06.2022 05:52:00.000 GMT+0200,1.06517,1.06525,1.06516,1.06520,60.32
02.06.2022 05:53:00.000 GMT+0200,1.06520,1.06522,1.06515,1.06518,60.27
02.06.2022 05:54:00.000 GMT+0200,1.06518,1.06519,1.06515,1.06516,103.09
02.06.2022 05:55:00.000 GMT+0200,1.06515,1.06519,1.06514,1.06518,35.8
02.06.2022 05:56:00.000 GMT+0200,1.06517,1.06518,1.06517,1.06518,6.39
02.06.2022 05:57:00.000 GMT+0200,1.06517,1.06527,1.06515,1.06527,68.12
02.06.2022 05:58:00.000 GMT+0200,1.06526,1.06542,1.06526,1.06541,71.29
02.06.2022 05:59:00.000 GMT+0200,1.06541,1.06544,1.06537,1.06541,40.21
02.06.2022 06:00:00.000 GMT+0200,1.06542,1.06550,1.06541,1.06541,40.43
02.06.2022 06:01:00.000 GMT+0200,1.06542,1.06546,1.06540,1.06540,50.73
02.06.2022 06:02:00.000 GMT+0200,1.06537,1.06537,1.06534,1.06537,23.24
02.06.2022 06:03:00.000 GMT+0200,1.06537,1.06538,1.06529,1.06531,42.95
02.06.2022 06:04:00.000 GMT+0200,1.06532,1.06553,1.06532,1.06549,49.05
02.06.2022 06:05:00.000 GMT+0200,1.06547,1.06553,1.06547,1.06548,48.83
02.06.2022 06:06:00.000 GMT+0200,1.06551,1.06553,1.06548,1.06549,65.6
02.06.2022 06:07:00.000 GMT+0200,1.06550,1.06553,1.06546,1.06547,56.07
02.06.2022 06:08:00.000 GMT+0200,1.06546,1.06547,1.06541,1.06541,95.29
02.06.2022 06:09:00.000 GMT+0200,1.06540,1.06552,1.06540,1.06551,86.09
02.06.2022 06:10:00.000 GMT+0200,1.06551,1.06552,1.06546,1.06550,139.88
02.06.2022 06:11:00.000 GMT+0200,1.06549,1.06549,1.06542,1.06545,83.9
02.06.2022 06:12:00.000 GMT+0200,1.06545,1.06551,1.06545,1.06550,102.35
02.06.2022 06:13:00.000 GMT+0200,1.06549,1.06554,1.06549,1.06554,35.64
02.06.2022 06:14:00.000 GMT+0200,1.06553,1.06553,1.06546,1.06546,99.95
02.06.2022 06:15:00.000 GMT+0200,1.06548,1.06548,1.06545,1.06545,52.67
02.06.2022 06:16:00.000 GMT+0200,1.06544,1.06550,1.06543,1.06550,70.09
02.06.2022 06:17:00.000 GMT+0200,1.06550,1.06558,1.06547,1.06558,98.31
02.06.2022 06:18:00.000 GMT+0200,1.06558,1.06558,1.06554,1.06557,53.37
02.06.2022 06:19:00.000 GMT+0200,1.06557,1.06562,1.06555,1.06562,52.43
02.06.2022 06:20:00.000 GMT+0200,1.06562,1.06563,1.06557,1.06562,46.64
02.06.2022 06:21:00.000 GMT+0200,1.06563,1.06564,1.06561,1.06562,63.74
02.06.2022 06:22:00.000 GMT+0200,1.06562,1.06562,1.06549,1.06549,69.32
02.06.2022 06:23:00.000 GMT+0200,1.06550,1.06554,1.06549,1.06551,99.85
02.06.2022 06:24:00.000 GMT+0200,1.06551,1.06553,1.06550,1.06550,138.06
02.06.2022 06:25:00.000 GMT+0200,1.06550,1.06551,1.06546,1.06546,43.83
02.06.2022 06:26:00.000 GMT+0200,1.06545,1.06551,1.06545,1.06549,52.35
02.06.2022 06:27:00.000 GMT+0200,1.06548,1.06553,1.06545,1.06547,43.22
02.06.2022 06:28:00.000 GMT+0200,1.06546,1.06546,1.06538,1.06545,61.25
02.06.2022 06:29:00.000 GMT+0200,1.06543,1.06543,1.06538,1.06539,93.41
02.06.2022 06:30:00.000 GMT+0200,1.06538,1.06552,1.06538,1.06552,105.94
02.06.2022 06:31:00.000 GMT+0200,1.06553,1.06557,1.06551,1.06551,82.43
02.06.2022 06:32:00.000 GMT+0200,1.06557,1.06557,1.06552,1.06552,32.87
02.06.2022 06:33:00.000 GMT+0200,1.06551,1.06551,1.06550,1.06550,46.73
02.06.2022 06:34:00.000 GMT+0200,1.06552,1.06553,1.06550,1.06553,70.5
02.06.2022 06:35:00.000 GMT+0200,1.06553,1.06557,1.06553,1.06557,6.48
02.06.2022 06:36:00.000 GMT+0200,1.06556,1.06557,1.06552,1.06554,36.09
02.06.2022 06:37:00.000 GMT+0200,1.06555,1.06561,1.06555,1.06561,35.22
02.06.2022 06:38:00.000 GMT+0200,1.06560,1.06560,1.06556,1.06558,23.54
02.06.2022 06:39:00.000 GMT+0200,1.06559,1.06560,1.06556,1.06556,31.86
02.06.2022 06:40:00.000 GMT+0200,1.06556,1.06556,1.06552,1.06553,37.01
02.06.2022 06:41:00.000 GMT+0200,1.06553,1.06555,1.06553,1.06554,17.55
02.06.2022 06:42:00.000 GMT+0200,1.06554,1.06554,1.06550,1.06553,41.88
02.06.2022 06:43:00.000 GMT+0200,1.06554,1.06559,1.06554,1.06558,15.75
02.06.2022 06:44:00.000 GMT+0200,1.06556,1.06559,1.06553,1.06558,26.66
02.06.2022 06:45:00.000 GMT+0200,1.06558,1.06564,1.06558,1.06559,30.6
02.06.2022 06:46:00.000 GMT+0200,1.06560,1.06560,1.06554,1.06557,18.9
02.06.2022 06:47:00.000 GMT+0200,1.06557,1.06557,1.06550,1.06554,33.16
02.06.2022 06:48:00.000 GMT+0200,1.06553,1.06563,1.06552,1.06563,16.2
02.06.2022 06:49:00.000 GMT+0200,1.06561,1.06561,1.06557,1.06557,10.8
02.06.2022 06:50:00.000 GMT+0200,1.06557,1.06558,1.06556,1.06557,38.7
02.06.2022 06:51:00.000 GMT+0200,1.06556,1.06557,1.06552,1.06553,13.95
02.06.2022 06:52:00.000 GMT+0200,1.06553,1.06554,1.06551,1.06554,17.1
02.06.2022 06:53:00.000 GMT+0200,1.06552,1.06560,1.06552,1.06559,47.36
02.06.2022 06:54:00.000 GMT+0200,1.06559,1.06565,1.06559,1.06562,47.7
02.06.2022 06:55:00.000 GMT+0200,1.06562,1.06563,1.06560,1.06560,10.8
02.06.2022 06:56:00.000 GMT+0200,1.06562,1.06565,1.06561,1.06565,18.3
02.06.2022 06:57:00.000 GMT+0200,1.06563,1.06574,1.06563,1.06571,16.56
02.06.2022 06:58:00.000 GMT+0200,1.06575,1.06576,1.06568,1.06574,29.24
02.06.2022 06:59:00.000 GMT+0200,1.06574,1.06575,1.06572,1.06573,27.48
02.06.2022 07:00:00.000 GMT+0200,1.06573,1.06596,1.06573,1.06593,63.6
02.06.2022 07:01:00.000 GMT+0200,1.06590,1.06591,1.06584,1.06587,36
02.06.2022 07:02:00.000 GMT+0200,1.06587,1.06588,1.06585,1.06586,52.11
02.06.2022 07:03:00.000 GMT+0200,1.06586,1.06588,1.06580,1.06581,40.48
02.06.2022 07:04:00.000 GMT+0200,1.06581,1.06582,1.06571,1.06572,66.44
02.06.2022 07:05:00.000 GMT+0200,1.06572,1.06573,1.06571,1.06573,18.09
02.06.2022 07:06:00.000 GMT+0200,1.06573,1.06578,1.06569,1.06569,39.6
02.06.2022 07:07:00.000 GMT+0200,1.06569,1.06572,1.06564,1.06568,29.87
02.06.2022 07:08:00.000 GMT+0200,1.06571,1.06575,1.06566,1.06570,71.55
02.06.2022 07:09:00.000 GMT+0200,1.06569,1.06569,1.06565,1.06565,14.62
02.06.2022 07:10:00.000 GMT+0200,1.06564,1.06568,1.06564,1.06565,51.96
02.06.2022 07:11:00.000 GMT+0200,1.06566,1.06576,1.06565,1.06575,39.24
02.06.2022 07:12:00.000 GMT+0200,1.06574,1.06575,1.06571,1.06571,41.11
02.06.2022 07:13:00.000 GMT+0200,1.06570,1.06570,1.06565,1.06565,34.2
02.06.2022 07:14:00.000 GMT+0200,1.06567,1.06567,1.06550,1.06551,21.31
02.06.2022 07:15:00.000 GMT+0200,1.06550,1.06554,1.06545,1.06546,40.86
02.06.2022 07:16:00.000 GMT+0200,1.06546,1.06549,1.06532,1.06543,67.81
02.06.2022 07:17:00.000 GMT+0200,1.06543,1.06546,1.06539,1.06540,33.8
02.06.2022 07:18:00.000 GMT+0200,1.06541,1.06545,1.06537,1.06542,37.08
02.06.2022 07:19:00.000 GMT+0200,1.06541,1.06544,1.06540,1.06541,16.42
02.06.2022 07:20:00.000 GMT+0200,1.06541,1.06558,1.06541,1.06557,34.74
02.06.2022 07:21:00.000 GMT+0200,1.06556,1.06556,1.06544,1.06545,73.71
02.06.2022 07:22:00.000 GMT+0200,1.06546,1.06558,1.06545,1.06553,73.28
02.06.2022 07:23:00.000 GMT+0200,1.06554,1.06555,1.06539,1.06540,44.44
02.06.2022 07:24:00.000 GMT+0200,1.06540,1.06541,1.06539,1.06540,54.11
02.06.2022 07:25:00.000 GMT+0200,1.06539,1.06540,1.06532,1.06533,17.51
02.06.2022 07:26:00.000 GMT+0200,1.06532,1.06538,1.06528,1.06537,39.82
02.06.2022 07:27:00.000 GMT+0200,1.06537,1.06540,1.06534,1.06535,59.91
02.06.2022 07:28:00.000 GMT+0200,1.06535,1.06536,1.06532,1.06533,37.91
02.06.2022 07:29:00.000 GMT+0200,1.06532,1.06533,1.06518,1.06529,164.34
02.06.2022 07:30:00.000 GMT+0200,1.06528,1.06533,1.06526,1.06528,50.96
02.06.2022 07:31:00.000 GMT+0200,1.06530,1.06537,1.06529,1.06537,70.95
02.06.2022 07:32:00.000 GMT+0200,1.06536,1.06536,1.06520,1.06520,42.71
02.06.2022 07:33:00.000 GMT+0200,1.06520,1.06520,1.06501,1.06503,98.72
02.06.2022 07:34:00.000 GMT+0200,1.06502,1.06524,1.06495,1.06519,148.51
02.06.2022 07:35:00.000 GMT+0200,1.06519,1.06523,1.06515,1.06522,186.16
02.06.2022 07:36:00.000 GMT+0200,1.06523,1.06523,1.06517,1.06523,128.74
02.06.2022 07:37:00.000 GMT+0200,1.06525,1.06537,1.06525,1.06528,114.96
02.06.2022 07:38:00.000 GMT+0200,1.06529,1.06531,1.06525,1.06531,105.18
02.06.2022 07:39:00.000 GMT+0200,1.06530,1.06538,1.06530,1.06536,95.66
02.06.2022 07:40:00.000 GMT+0200,1.06536,1.06537,1.06533,1.06537,124.33
02.06.2022 07:41:00.000 GMT+0200,1.06536,1.06546,1.06536,1.06546,84.6
02.06.2022 07:42:00.000 GMT+0200,1.06546,1.06548,1.06543,1.06546,60.07
02.06.2022 07:43:00.000 GMT+0200,1.06545,1.06592,1.06544,1.06584,80.73
02.06.2022 07:44:00.000 GMT+0200,1.06581,1.06583,1.06578,1.06580,104.98
02.06.2022 07:45:00.000 GMT+0200,1.06579,1.06583,1.06574,1.06574,142.4
02.06.2022 07:46:00.000 GMT+0200,1.06575,1.06577,1.06572,1.06577,112.09
02.06.2022 07:47:00.000 GMT+0200,1.06576,1.06584,1.06576,1.06577,152.01
02.06.2022 07:48:00.000 GMT+0200,1.06578,1.06587,1.06577,1.06587,108.62
02.06.2022 07:49:00.000 GMT+0200,1.06588,1.06592,1.06585,1.06592,177.04
02.06.2022 07:50:00.000 GMT+0200,1.06593,1.06598,1.06593,1.06595,71.18
02.06.2022 07:51:00.000 GMT+0200,1.06593,1.06624,1.06593,1.06622,107.45
02.06.2022 07:52:00.000 GMT+0200,1.06621,1.06633,1.06617,1.06632,153.64
02.06.2022 07:53:00.000 GMT+0200,1.06631,1.06647,1.06628,1.06634,243.25
02.06.2022 07:54:00.000 GMT+0200,1.06633,1.06654,1.06632,1.06640,124.36
02.06.2022 07:55:00.000 GMT+0200,1.06640,1.06641,1.06628,1.06628,59.05
02.06.2022 07:56:00.000 GMT+0200,1.06627,1.06628,1.06610,1.06610,75.33
02.06.2022 07:57:00.000 GMT+0200,1.06609,1.06609,1.06590,1.06590,132.76
02.06.2022 07:58:00.000 GMT+0200,1.06595,1.06596,1.06580,1.06582,46.63
02.06.2022 07:59:00.000 GMT+0200,1.06581,1.06593,1.06578,1.06579,78.23
02.06.2022 08:00:00.000 GMT+0200,1.06578,1.06605,1.06576,1.06604,193.67
02.06.2022 08:01:00.000 GMT+0200,1.06604,1.06617,1.06601,1.06608,117.13
02.06.2022 08:02:00.000 GMT+0200,1.06612,1.06628,1.06607,1.06620,192.23
02.06.2022 08:03:00.000 GMT+0200,1.06620,1.06624,1.06605,1.06616,191.44
02.06.2022 08:04:00.000 GMT+0200,1.06617,1.06640,1.06617,1.06640,145.16
02.06.2022 08:05:00.000 GMT+0200,1.06642,1.06652,1.06633,1.06633,344.03
02.06.2022 08:06:00.000 GMT+0200,1.06637,1.06646,1.06631,1.06632,204.67
02.06.2022 08:07:00.000 GMT+0200,1.06630,1.06647,1.06626,1.06632,227.7
02.06.2022 08:08:00.000 GMT+0200,1.06633,1.06649,1.06631,1.06643,156.07
02.06.2022 08:09:00.000 GMT+0200,1.06644,1.06645,1.06626,1.06628,107.98
02.06.2022 08:10:00.000 GMT+0200,1.06628,1.06628,1.06611,1.06612,137.73
02.06.2022 08:11:00.000 GMT+0200,1.06614,1.06621,1.06611,1.06614,128.19
02.06.2022 08:12:00.000 GMT+0200,1.06616,1.06622,1.06614,1.06618,103.69
02.06.2022 08:13:00.000 GMT+0200,1.06619,1.06622,1.06611,1.06612,83.96
02.06.2022 08:14:00.000 GMT+0200,1.06613,1.06615,1.06608,1.06608,53.01
02.06.2022 08:15:00.000 GMT+0200,1.06606,1.06616,1.06599,1.06613,84.05
02.06.2022 08:16:00.000 GMT+0200,1.06614,1.06628,1.06609,1.06625,125.09
02.06.2022 08:17:00.000 GMT+0200,1.06625,1.06634,1.06621,1.06629,126.82
02.06.2022 08:18:00.000 GMT+0200,1.06628,1.06628,1.06614,1.06614,85.29
02.06.2022 08:19:00.000 GMT+0200,1.06613,1.06626,1.06611,1.06622,146.2
02.06.2022 08:20:00.000 GMT+0200,1.06624,1.06634,1.06621,1.06632,105.09
02.06.2022 08:21:00.000 GMT+0200,1.06635,1.06637,1.06621,1.06629,83.01
02.06.2022 08:22:00.000 GMT+0200,1.06627,1.06652,1.06626,1.06652,90.26
02.06.2022 08:23:00.000 GMT+0200,1.06652,1.06679,1.06652,1.06672,128.61
02.06.2022 08:24:00.000 GMT+0200,1.06670,1.06679,1.06670,1.06675,169.46
02.06.2022 08:25:00.000 GMT+0200,1.06676,1.06686,1.06672,1.06678,228.42
02.06.2022 08:26:00.000 GMT+0200,1.06678,1.06686,1.06678,1.06684,177.7
02.06.2022 08:27:00.000 GMT+0200,1.06683,1.06683,1.06669,1.06669,93.61
02.06.2022 08:28:00.000 GMT+0200,1.06671,1.06686,1.06669,1.06680,146.69
02.06.2022 08:29:00.000 GMT+0200,1.06679,1.06688,1.06675,1.06676,132.22
02.06.2022 08:30:00.000 GMT+0200,1.06676,1.06696,1.06663,1.06689,453.96
02.06.2022 08:31:00.000 GMT+0200,1.06689,1.06693,1.06678,1.06682,98.65
02.06.2022 08:32:00.000 GMT+0200,1.06681,1.06711,1.06681,1.06705,157.2
02.06.2022 08:33:00.000 GMT+0200,1.06702,1.06702,1.06681,1.06685,128.48
02.06.2022 08:34:00.000 GMT+0200,1.06685,1.06720,1.06685,1.06714,124.25
02.06.2022 08:35:00.000 GMT+0200,1.06714,1.06723,1.06711,1.06722,86.79
02.06.2022 08:36:00.000 GMT+0200,1.06723,1.06741,1.06720,1.06729,89.08
02.06.2022 08:37:00.000 GMT+0200,1.06727,1.06733,1.06709,1.06709,106.12
02.06.2022 08:38:00.000 GMT+0200,1.06709,1.06721,1.06709,1.06719,72.54
02.06.2022 08:39:00.000 GMT+0200,1.06719,1.06723,1.06694,1.06694,68.94
02.06.2022 08:40:00.000 GMT+0200,1.06694,1.06700,1.06682,1.06682,81.9
02.06.2022 08:41:00.000 GMT+0200,1.06683,1.06700,1.06682,1.06695,123.32
02.06.2022 08:42:00.000 GMT+0200,1.06695,1.06696,1.06678,1.06681,108.13
02.06.2022 08:43:00.000 GMT+0200,1.06681,1.06681,1.06668,1.06672,92.92
02.06.2022 08:44:00.000 GMT+0200,1.06670,1.06687,1.06668,1.06687,33.78
02.06.2022 08:45:00.000 GMT+0200,1.06685,1.06713,1.06682,1.06711,77.83
02.06.2022 08:46:00.000 GMT+0200,1.06710,1.06718,1.06708,1.06714,43.28
02.06.2022 08:47:00.000 GMT+0200,1.06715,1.06731,1.06714,1.06724,81.11
02.06.2022 08:48:00.000 GMT+0200,1.06724,1.06730,1.06722,1.06729,42.81
02.06.2022 08:49:00.000 GMT+0200,1.06728,1.06750,1.06727,1.06731,131.92
02.06.2022 08:50:00.000 GMT+0200,1.06730,1.06737,1.06727,1.06732,58.27
02.06.2022 08:51:00.000 GMT+0200,1.06732,1.06739,1.06725,1.06739,75.81
02.06.2022 08:52:00.000 GMT+0200,1.06738,1.06742,1.06736,1.06740,80.13
02.06.2022 08:53:00.000 GMT+0200,1.06739,1.06750,1.06737,1.06750,65.5
02.06.2022 08:54:00.000 GMT+0200,1.06748,1.06754,1.06745,1.06747,76.88
02.06.2022 08:55:00.000 GMT+0200,1.06747,1.06774,1.06746,1.06771,81.48
02.06.2022 08:56:00.000 GMT+0200,1.06770,1.06788,1.06749,1.06752,183.93
02.06.2022 08:57:00.000 GMT+0200,1.06752,1.06768,1.06750,1.06764,63.35
02.06.2022 08:58:00.000 GMT+0200,1.06765,1.06783,1.06765,1.06781,172.5
